Study-obejct,Files,Methods,Files,Methods,LevenDistance
10,83,solve_all.txt-10,61,main.txt,83,
10,83,solve_all.txt-10,34,calcnum.txt,73,
10,83,solve_all.txt-10,73,main.txt,62,
10,83,solve_all.txt-10,63,main.txt,73,
10,83,solve_all.txt-10,39,main.txt,87,
10,83,solve_all.txt-10,91,main.txt,84,
10,94,fact.txt-10,45,main.txt,74,
10,94,fact.txt-10,09,main.txt,92,
10,94,fact.txt-10,72,main.txt,84,
10,94,fact.txt-10,60,culculate.txt,68,
10,94,fact.txt-10,11,score_breakup.txt,61,
10,94,fact.txt-10,60,output.txt,68,
10,94,fact.txt-10,76,main.txt,86,
10,94,fact.txt-10,79,main.txt,82,
10,94,fact.txt-10,85,main.txt,93,
10,94,fact.txt-10,06,main.txt,84,
10,94,fact.txt-10,32,main.txt,83,
10,94,fact.txt-10,45,_get_result.txt,74,
10,94,fact.txt-10,06,sup.txt,48,
10,94,fact.txt-10,97,main.txt,82,
10,94,fact.txt-10,19,main.txt,80,
10,94,fact.txt-10,89,main.txt,84,
10,94,fact.txt-10,36,main.txt,84,
10,94,fact.txt-10,80,main.txt,79,
10,94,fact.txt-10,84,main.txt,87,
10,94,fact.txt-10,18,main.txt,88,
10,94,fact.txt-10,93,main.txt,90,
10,94,fact.txt-10,20,main.txt,90,
10,94,fact.txt-10,28,main.txt,89,
10,94,fact.txt-10,57,main.txt,86,
10,94,fact.txt-10,61,initarreglos.txt,71,
10,94,fact.txt-10,06,nor.txt,53,
10,94,fact.txt-10,42,main.txt,88,
10,94,fact.txt-10,51,main.txt,85,
10,94,fact.txt-10,74,main.txt,79,
10,94,fact.txt-10,61,main.txt,89,
10,94,fact.txt-10,34,calcnum.txt,78,
10,94,fact.txt-10,73,main.txt,76,
10,94,fact.txt-10,63,main.txt,83,
10,94,fact.txt-10,39,main.txt,92,
10,94,fact.txt-10,91,main.txt,89,
10,94,fact.txt-10,83,solve_all.txt,47,
10,82,main.txt-10,45,main.txt,57,
10,82,main.txt-10,09,main.txt,59,
10,82,main.txt-10,72,main.txt,44,
10,82,main.txt-10,60,culculate.txt,64,
10,82,main.txt-10,11,score_breakup.txt,77,
10,82,main.txt-10,60,output.txt,82,
10,82,main.txt-10,76,main.txt,49,
10,82,main.txt-10,79,main.txt,42,
10,82,main.txt-10,85,main.txt,64,
10,82,main.txt-10,06,main.txt,51,
10,82,main.txt-10,32,main.txt,30,
10,82,main.txt-10,45,_get_result.txt,62,
10,82,main.txt-10,06,sup.txt,87,
10,82,main.txt-10,97,main.txt,34,
10,82,main.txt-10,19,main.txt,44,
10,82,main.txt-10,89,main.txt,46,
10,82,main.txt-10,36,main.txt,31,
10,82,main.txt-10,80,main.txt,39,
10,82,main.txt-10,84,main.txt,36,
10,82,main.txt-10,18,main.txt,43,
10,82,main.txt-10,93,main.txt,46,
10,82,main.txt-10,20,main.txt,58,
10,82,main.txt-10,28,main.txt,56,
10,82,main.txt-10,57,main.txt,31,
10,82,main.txt-10,61,initarreglos.txt,79,
10,82,main.txt-10,06,nor.txt,84,
10,82,main.txt-10,42,main.txt,38,
10,82,main.txt-10,51,main.txt,34,
10,82,main.txt-10,74,main.txt,43,
10,82,main.txt-10,61,main.txt,48,
10,82,main.txt-10,34,calcnum.txt,57,
10,82,main.txt-10,73,main.txt,49,
10,82,main.txt-10,63,main.txt,47,
10,82,main.txt-10,39,main.txt,59,
10,82,main.txt-10,91,main.txt,52,
10,82,main.txt-10,83,solve_all.txt,77,
10,82,main.txt-10,94,fact.txt,85,
10,94,main.txt-10,45,main.txt,75,
10,94,main.txt-10,09,main.txt,50,
10,94,main.txt-10,72,main.txt,52,
10,94,main.txt-10,60,culculate.txt,76,
10,94,main.txt-10,11,score_breakup.txt,85,
10,94,main.txt-10,60,output.txt,89,
10,94,main.txt-10,76,main.txt,47,
10,94,main.txt-10,79,main.txt,59,
10,94,main.txt-10,85,main.txt,51,
10,94,main.txt-10,06,main.txt,54,
10,94,main.txt-10,32,main.txt,58,
10,94,main.txt-10,45,_get_result.txt,72,
10,94,main.txt-10,06,sup.txt,92,
10,94,main.txt-10,97,main.txt,59,
10,94,main.txt-10,19,main.txt,61,
10,94,main.txt-10,89,main.txt,51,
10,94,main.txt-10,36,main.txt,58,
10,94,main.txt-10,80,main.txt,63,
10,94,main.txt-10,84,main.txt,47,
10,94,main.txt-10,18,main.txt,52,
10,94,main.txt-10,93,main.txt,44,
10,94,main.txt-10,20,main.txt,43,
10,94,main.txt-10,28,main.txt,44,
10,94,main.txt-10,57,main.txt,52,
10,94,main.txt-10,61,initarreglos.txt,85,
10,94,main.txt-10,06,nor.txt,90,
10,94,main.txt-10,42,main.txt,55,
10,94,main.txt-10,51,main.txt,54,
10,94,main.txt-10,74,main.txt,61,
10,94,main.txt-10,61,main.txt,46,
10,94,main.txt-10,34,calcnum.txt,67,
10,94,main.txt-10,73,main.txt,66,
10,94,main.txt-10,63,main.txt,58,
10,94,main.txt-10,39,main.txt,44,
10,94,main.txt-10,91,main.txt,41,
10,94,main.txt-10,83,solve_all.txt,86,
10,94,main.txt-10,94,fact.txt,91,
10,94,main.txt-10,82,main.txt,55,
10,67,main.txt-10,45,main.txt,56,
10,67,main.txt-10,09,main.txt,60,
10,67,main.txt-10,72,main.txt,23,
10,67,main.txt-10,60,culculate.txt,56,
10,67,main.txt-10,11,score_breakup.txt,73,
10,67,main.txt-10,60,output.txt,80,
10,67,main.txt-10,76,main.txt,30,
10,67,main.txt-10,79,main.txt,39,
10,67,main.txt-10,85,main.txt,65,
10,67,main.txt-10,06,main.txt,33,
10,67,main.txt-10,32,main.txt,43,
10,67,main.txt-10,45,_get_result.txt,52,
10,67,main.txt-10,06,sup.txt,84,
10,67,main.txt-10,97,main.txt,44,
10,67,main.txt-10,19,main.txt,32,
10,67,main.txt-10,89,main.txt,34,
10,67,main.txt-10,36,main.txt,48,
10,67,main.txt-10,80,main.txt,36,
10,67,main.txt-10,84,main.txt,39,
10,67,main.txt-10,18,main.txt,45,
10,67,main.txt-10,93,main.txt,50,
10,67,main.txt-10,20,main.txt,51,
10,67,main.txt-10,28,main.txt,44,
10,67,main.txt-10,57,main.txt,42,
10,67,main.txt-10,61,initarreglos.txt,74,
10,67,main.txt-10,06,nor.txt,81,
10,67,main.txt-10,42,main.txt,54,
10,67,main.txt-10,51,main.txt,41,
10,67,main.txt-10,74,main.txt,30,
10,67,main.txt-10,61,main.txt,44,
10,67,main.txt-10,34,calcnum.txt,52,
10,67,main.txt-10,73,main.txt,40,
10,67,main.txt-10,63,main.txt,40,
10,67,main.txt-10,39,main.txt,57,
10,67,main.txt-10,91,main.txt,44,
10,67,main.txt-10,83,solve_all.txt,73,
10,67,main.txt-10,94,fact.txt,83,
10,67,main.txt-10,82,main.txt,42,
10,67,main.txt-10,94,main.txt,53,
10,98,main.txt-10,45,main.txt,70,
10,98,main.txt-10,09,main.txt,42,
10,98,main.txt-10,72,main.txt,43,
10,98,main.txt-10,60,culculate.txt,71,
10,98,main.txt-10,11,score_breakup.txt,82,
10,98,main.txt-10,60,output.txt,87,
10,98,main.txt-10,76,main.txt,37,
10,98,main.txt-10,79,main.txt,55,
10,98,main.txt-10,85,main.txt,48,
10,98,main.txt-10,06,main.txt,48,
10,98,main.txt-10,32,main.txt,58,
10,98,main.txt-10,45,_get_result.txt,66,
10,98,main.txt-10,06,sup.txt,90,
10,98,main.txt-10,97,main.txt,58,
10,98,main.txt-10,19,main.txt,53,
10,98,main.txt-10,89,main.txt,47,
10,98,main.txt-10,36,main.txt,57,
10,98,main.txt-10,80,main.txt,56,
10,98,main.txt-10,84,main.txt,48,
10,98,main.txt-10,18,main.txt,48,
10,98,main.txt-10,93,main.txt,33,
10,98,main.txt-10,20,main.txt,38,
10,98,main.txt-10,28,main.txt,27,
10,98,main.txt-10,57,main.txt,49,
10,98,main.txt-10,61,initarreglos.txt,84,
10,98,main.txt-10,06,nor.txt,88,
10,98,main.txt-10,42,main.txt,61,
10,98,main.txt-10,51,main.txt,51,
10,98,main.txt-10,74,main.txt,54,
10,98,main.txt-10,61,main.txt,48,
10,98,main.txt-10,34,calcnum.txt,59,
10,98,main.txt-10,73,main.txt,61,
10,98,main.txt-10,63,main.txt,56,
10,98,main.txt-10,39,main.txt,42,
10,98,main.txt-10,91,main.txt,43,
10,98,main.txt-10,83,solve_all.txt,83,
10,98,main.txt-10,94,fact.txt,89,
10,98,main.txt-10,82,main.txt,53,
10,98,main.txt-10,94,main.txt,43,
10,98,main.txt-10,67,main.txt,43,
10,32,leastnots.txt-10,45,main.txt,74,
10,32,leastnots.txt-10,09,main.txt,92,
10,32,leastnots.txt-10,72,main.txt,85,
10,32,leastnots.txt-10,60,culculate.txt,76,
10,32,leastnots.txt-10,11,score_breakup.txt,60,
10,32,leastnots.txt-10,60,output.txt,54,
10,32,leastnots.txt-10,76,main.txt,86,
10,32,leastnots.txt-10,79,main.txt,83,
10,32,leastnots.txt-10,85,main.txt,93,
10,32,leastnots.txt-10,06,main.txt,85,
10,32,leastnots.txt-10,32,main.txt,87,
10,32,leastnots.txt-10,45,_get_result.txt,79,
10,32,leastnots.txt-10,06,sup.txt,49,
10,32,leastnots.txt-10,97,main.txt,83,
10,32,leastnots.txt-10,19,main.txt,80,
10,32,leastnots.txt-10,89,main.txt,85,
10,32,leastnots.txt-10,36,main.txt,85,
10,32,leastnots.txt-10,80,main.txt,80,
10,32,leastnots.txt-10,84,main.txt,87,
10,32,leastnots.txt-10,18,main.txt,88,
10,32,leastnots.txt-10,93,main.txt,90,
10,32,leastnots.txt-10,20,main.txt,90,
10,32,leastnots.txt-10,28,main.txt,89,
10,32,leastnots.txt-10,57,main.txt,87,
10,32,leastnots.txt-10,61,initarreglos.txt,75,
10,32,leastnots.txt-10,06,nor.txt,46,
10,32,leastnots.txt-10,42,main.txt,88,
10,32,leastnots.txt-10,51,main.txt,85,
10,32,leastnots.txt-10,74,main.txt,80,
10,32,leastnots.txt-10,61,main.txt,89,
10,32,leastnots.txt-10,34,calcnum.txt,81,
10,32,leastnots.txt-10,73,main.txt,78,
10,32,leastnots.txt-10,63,main.txt,83,
10,32,leastnots.txt-10,39,main.txt,92,
10,32,leastnots.txt-10,91,main.txt,89,
10,32,leastnots.txt-10,83,solve_all.txt,67,
10,32,leastnots.txt-10,94,fact.txt,63,
10,32,leastnots.txt-10,82,main.txt,85,
10,32,leastnots.txt-10,94,main.txt,91,
10,32,leastnots.txt-10,67,main.txt,83,
10,32,leastnots.txt-10,98,main.txt,89,
10,65,handlecase.txt-10,45,main.txt,60,
10,65,handlecase.txt-10,09,main.txt,78,
10,65,handlecase.txt-10,72,main.txt,57,
10,65,handlecase.txt-10,60,culculate.txt,51,
10,65,handlecase.txt-10,11,score_breakup.txt,63,
10,65,handlecase.txt-10,60,output.txt,72,
10,65,handlecase.txt-10,76,main.txt,61,
10,65,handlecase.txt-10,79,main.txt,53,
10,65,handlecase.txt-10,85,main.txt,82,
10,65,handlecase.txt-10,06,main.txt,59,
10,65,handlecase.txt-10,32,main.txt,56,
10,65,handlecase.txt-10,45,_get_result.txt,51,
10,65,handlecase.txt-10,06,sup.txt,76,
10,65,handlecase.txt-10,97,main.txt,56,
10,65,handlecase.txt-10,19,main.txt,53,
10,65,handlecase.txt-10,89,main.txt,61,
10,65,handlecase.txt-10,36,main.txt,61,
10,65,handlecase.txt-10,80,main.txt,49,
10,65,handlecase.txt-10,84,main.txt,64,
10,65,handlecase.txt-10,18,main.txt,68,
10,65,handlecase.txt-10,93,main.txt,73,
10,65,handlecase.txt-10,20,main.txt,75,
10,65,handlecase.txt-10,28,main.txt,70,
10,65,handlecase.txt-10,57,main.txt,63,
10,65,handlecase.txt-10,61,initarreglos.txt,64,
10,65,handlecase.txt-10,06,nor.txt,70,
10,65,handlecase.txt-10,42,main.txt,69,
10,65,handlecase.txt-10,51,main.txt,61,
10,65,handlecase.txt-10,74,main.txt,47,
10,65,handlecase.txt-10,61,main.txt,70,
10,65,handlecase.txt-10,34,calcnum.txt,56,
10,65,handlecase.txt-10,73,main.txt,48,
10,65,handlecase.txt-10,63,main.txt,58,
10,65,handlecase.txt-10,39,main.txt,77,
10,65,handlecase.txt-10,91,main.txt,70,
10,65,handlecase.txt-10,83,solve_all.txt,57,
10,65,handlecase.txt-10,94,fact.txt,71,
10,65,handlecase.txt-10,82,main.txt,62,
10,65,handlecase.txt-10,94,main.txt,75,
10,65,handlecase.txt-10,67,main.txt,53,
10,65,handlecase.txt-10,98,main.txt,70,
10,65,handlecase.txt-10,32,leastnots.txt,78,
10,45,_parse_line.txt-10,45,main.txt,69,
10,45,_parse_line.txt-10,09,main.txt,65,
10,45,_parse_line.txt-10,72,main.txt,55,
10,45,_parse_line.txt-10,60,culculate.txt,63,
10,45,_parse_line.txt-10,11,score_breakup.txt,77,
10,45,_parse_line.txt-10,60,output.txt,86,
10,45,_parse_line.txt-10,76,main.txt,58,
10,45,_parse_line.txt-10,79,main.txt,60,
10,45,_parse_line.txt-10,85,main.txt,68,
10,45,_parse_line.txt-10,06,main.txt,58,
10,45,_parse_line.txt-10,32,main.txt,57,
10,45,_parse_line.txt-10,45,_get_result.txt,57,
10,45,_parse_line.txt-10,06,sup.txt,87,
10,45,_parse_line.txt-10,97,main.txt,60,
10,45,_parse_line.txt-10,19,main.txt,57,
10,45,_parse_line.txt-10,89,main.txt,59,
10,45,_parse_line.txt-10,36,main.txt,62,
10,45,_parse_line.txt-10,80,main.txt,62,
10,45,_parse_line.txt-10,84,main.txt,60,
10,45,_parse_line.txt-10,18,main.txt,61,
10,45,_parse_line.txt-10,93,main.txt,60,
10,45,_parse_line.txt-10,20,main.txt,58,
10,45,_parse_line.txt-10,28,main.txt,56,
10,45,_parse_line.txt-10,57,main.txt,63,
10,45,_parse_line.txt-10,61,initarreglos.txt,77,
10,45,_parse_line.txt-10,06,nor.txt,84,
10,45,_parse_line.txt-10,42,main.txt,61,
10,45,_parse_line.txt-10,51,main.txt,61,
10,45,_parse_line.txt-10,74,main.txt,59,
10,45,_parse_line.txt-10,61,main.txt,58,
10,45,_parse_line.txt-10,34,calcnum.txt,55,
10,45,_parse_line.txt-10,73,main.txt,61,
10,45,_parse_line.txt-10,63,main.txt,57,
10,45,_parse_line.txt-10,39,main.txt,62,
10,45,_parse_line.txt-10,91,main.txt,53,
10,45,_parse_line.txt-10,83,solve_all.txt,79,
10,45,_parse_line.txt-10,94,fact.txt,85,
10,45,_parse_line.txt-10,82,main.txt,61,
10,45,_parse_line.txt-10,94,main.txt,57,
10,45,_parse_line.txt-10,67,main.txt,54,
10,45,_parse_line.txt-10,98,main.txt,56,
10,45,_parse_line.txt-10,32,leastnots.txt,87,
10,45,_parse_line.txt-10,65,handlecase.txt,65,
10,37,main.txt-10,45,main.txt,50,
10,37,main.txt-10,09,main.txt,69,
10,37,main.txt-10,72,main.txt,36,
10,37,main.txt-10,60,culculate.txt,50,
10,37,main.txt-10,11,score_breakup.txt,69,
10,37,main.txt-10,60,output.txt,74,
10,37,main.txt-10,76,main.txt,44,
10,37,main.txt-10,79,main.txt,33,
10,37,main.txt-10,85,main.txt,73,
10,37,main.txt-10,06,main.txt,42,
10,37,main.txt-10,32,main.txt,46,
10,37,main.txt-10,45,_get_result.txt,50,
10,37,main.txt-10,06,sup.txt,81,
10,37,main.txt-10,97,main.txt,33,
10,37,main.txt-10,19,main.txt,29,
10,37,main.txt-10,89,main.txt,39,
10,37,main.txt-10,36,main.txt,41,
10,37,main.txt-10,80,main.txt,33,
10,37,main.txt-10,84,main.txt,52,
10,37,main.txt-10,18,main.txt,53,
10,37,main.txt-10,93,main.txt,61,
10,37,main.txt-10,20,main.txt,62,
10,37,main.txt-10,28,main.txt,57,
10,37,main.txt-10,57,main.txt,45,
10,37,main.txt-10,61,initarreglos.txt,71,
10,37,main.txt-10,06,nor.txt,77,
10,37,main.txt-10,42,main.txt,53,
10,37,main.txt-10,51,main.txt,45,
10,37,main.txt-10,74,main.txt,22,
10,37,main.txt-10,61,main.txt,55,
10,37,main.txt-10,34,calcnum.txt,57,
10,37,main.txt-10,73,main.txt,23,
10,37,main.txt-10,63,main.txt,35,
10,37,main.txt-10,39,main.txt,67,
10,37,main.txt-10,91,main.txt,58,
10,37,main.txt-10,83,solve_all.txt,65,
10,37,main.txt-10,94,fact.txt,78,
10,37,main.txt-10,82,main.txt,46,
10,37,main.txt-10,94,main.txt,63,
10,37,main.txt-10,67,main.txt,34,
10,37,main.txt-10,98,main.txt,58,
10,37,main.txt-10,32,leastnots.txt,79,
10,37,main.txt-10,65,handlecase.txt,47,
10,37,main.txt-10,45,_parse_line.txt,62,
10,43,ans.txt-10,45,main.txt,73,
10,43,ans.txt-10,09,main.txt,66,
10,43,ans.txt-10,72,main.txt,55,
10,43,ans.txt-10,60,culculate.txt,61,
10,43,ans.txt-10,11,score_breakup.txt,75,
10,43,ans.txt-10,60,output.txt,88,
10,43,ans.txt-10,76,main.txt,56,
10,43,ans.txt-10,79,main.txt,64,
10,43,ans.txt-10,85,main.txt,68,
10,43,ans.txt-10,06,main.txt,60,
10,43,ans.txt-10,32,main.txt,66,
10,43,ans.txt-10,45,_get_result.txt,58,
10,43,ans.txt-10,06,sup.txt,85,
10,43,ans.txt-10,97,main.txt,67,
10,43,ans.txt-10,19,main.txt,58,
10,43,ans.txt-10,89,main.txt,60,
10,43,ans.txt-10,36,main.txt,68,
10,43,ans.txt-10,80,main.txt,61,
10,43,ans.txt-10,84,main.txt,59,
10,43,ans.txt-10,18,main.txt,60,
10,43,ans.txt-10,93,main.txt,58,
10,43,ans.txt-10,20,main.txt,59,
10,43,ans.txt-10,28,main.txt,53,
10,43,ans.txt-10,57,main.txt,62,
10,43,ans.txt-10,61,initarreglos.txt,76,
10,43,ans.txt-10,06,nor.txt,82,
10,43,ans.txt-10,42,main.txt,66,
10,43,ans.txt-10,51,main.txt,63,
10,43,ans.txt-10,74,main.txt,59,
10,43,ans.txt-10,61,main.txt,60,
10,43,ans.txt-10,34,calcnum.txt,51,
10,43,ans.txt-10,73,main.txt,59,
10,43,ans.txt-10,63,main.txt,63,
10,43,ans.txt-10,39,main.txt,65,
10,43,ans.txt-10,91,main.txt,58,
10,43,ans.txt-10,83,solve_all.txt,80,
10,43,ans.txt-10,94,fact.txt,84,
10,43,ans.txt-10,82,main.txt,64,
10,43,ans.txt-10,94,main.txt,62,
10,43,ans.txt-10,67,main.txt,57,
10,43,ans.txt-10,98,main.txt,56,
10,43,ans.txt-10,32,leastnots.txt,87,
10,43,ans.txt-10,65,handlecase.txt,64,
10,43,ans.txt-10,45,_parse_line.txt,59,
10,43,ans.txt-10,37,main.txt,63,
10,83,read_one_line_and_solve.txt-10,45,main.txt,54,
10,83,read_one_line_and_solve.txt-10,09,main.txt,79,
10,83,read_one_line_and_solve.txt-10,72,main.txt,66,
10,83,read_one_line_and_solve.txt-10,60,culculate.txt,63,
10,83,read_one_line_and_solve.txt-10,11,score_breakup.txt,68,
10,83,read_one_line_and_solve.txt-10,60,output.txt,71,
10,83,read_one_line_and_solve.txt-10,76,main.txt,69,
10,83,read_one_line_and_solve.txt-10,79,main.txt,61,
10,83,read_one_line_and_solve.txt-10,85,main.txt,81,
10,83,read_one_line_and_solve.txt-10,06,main.txt,68,
10,83,read_one_line_and_solve.txt-10,32,main.txt,58,
10,83,read_one_line_and_solve.txt-10,45,_get_result.txt,64,
10,83,read_one_line_and_solve.txt-10,06,sup.txt,78,
10,83,read_one_line_and_solve.txt-10,97,main.txt,57,
10,83,read_one_line_and_solve.txt-10,19,main.txt,60,
10,83,read_one_line_and_solve.txt-10,89,main.txt,65,
10,83,read_one_line_and_solve.txt-10,36,main.txt,59,
10,83,read_one_line_and_solve.txt-10,80,main.txt,56,
10,83,read_one_line_and_solve.txt-10,84,main.txt,67,
10,83,read_one_line_and_solve.txt-10,18,main.txt,68,
10,83,read_one_line_and_solve.txt-10,93,main.txt,73,
10,83,read_one_line_and_solve.txt-10,20,main.txt,78,
10,83,read_one_line_and_solve.txt-10,28,main.txt,76,
10,83,read_one_line_and_solve.txt-10,57,main.txt,63,
10,83,read_one_line_and_solve.txt-10,61,initarreglos.txt,72,
10,83,read_one_line_and_solve.txt-10,06,nor.txt,74,
10,83,read_one_line_and_solve.txt-10,42,main.txt,67,
10,83,read_one_line_and_solve.txt-10,51,main.txt,61,
10,83,read_one_line_and_solve.txt-10,74,main.txt,59,
10,83,read_one_line_and_solve.txt-10,61,main.txt,73,
10,83,read_one_line_and_solve.txt-10,34,calcnum.txt,68,
10,83,read_one_line_and_solve.txt-10,73,main.txt,57,
10,83,read_one_line_and_solve.txt-10,63,main.txt,61,
10,83,read_one_line_and_solve.txt-10,39,main.txt,80,
10,83,read_one_line_and_solve.txt-10,91,main.txt,75,
10,83,read_one_line_and_solve.txt-10,83,solve_all.txt,59,
10,83,read_one_line_and_solve.txt-10,94,fact.txt,72,
10,83,read_one_line_and_solve.txt-10,82,main.txt,61,
10,83,read_one_line_and_solve.txt-10,94,main.txt,77,
10,83,read_one_line_and_solve.txt-10,67,main.txt,64,
10,83,read_one_line_and_solve.txt-10,98,main.txt,75,
10,83,read_one_line_and_solve.txt-10,32,leastnots.txt,79,
10,83,read_one_line_and_solve.txt-10,65,handlecase.txt,62,
10,83,read_one_line_and_solve.txt-10,45,_parse_line.txt,70,
10,83,read_one_line_and_solve.txt-10,37,main.txt,56,
10,83,read_one_line_and_solve.txt-10,43,ans.txt,75,
10,11,produce_output.txt-10,45,main.txt,72,
10,11,produce_output.txt-10,09,main.txt,90,
10,11,produce_output.txt-10,72,main.txt,83,
10,11,produce_output.txt-10,60,culculate.txt,73,
10,11,produce_output.txt-10,11,score_breakup.txt,64,
10,11,produce_output.txt-10,60,output.txt,62,
10,11,produce_output.txt-10,76,main.txt,84,
10,11,produce_output.txt-10,79,main.txt,79,
10,11,produce_output.txt-10,85,main.txt,92,
10,11,produce_output.txt-10,06,main.txt,82,
10,11,produce_output.txt-10,32,main.txt,80,
10,11,produce_output.txt-10,45,_get_result.txt,77,
10,11,produce_output.txt-10,06,sup.txt,63,
10,11,produce_output.txt-10,97,main.txt,80,
10,11,produce_output.txt-10,19,main.txt,78,
10,11,produce_output.txt-10,89,main.txt,83,
10,11,produce_output.txt-10,36,main.txt,82,
10,11,produce_output.txt-10,80,main.txt,76,
10,11,produce_output.txt-10,84,main.txt,84,
10,11,produce_output.txt-10,18,main.txt,86,
10,11,produce_output.txt-10,93,main.txt,88,
10,11,produce_output.txt-10,20,main.txt,89,
10,11,produce_output.txt-10,28,main.txt,87,
10,11,produce_output.txt-10,57,main.txt,84,
10,11,produce_output.txt-10,61,initarreglos.txt,73,
10,11,produce_output.txt-10,06,nor.txt,62,
10,11,produce_output.txt-10,42,main.txt,86,
10,11,produce_output.txt-10,51,main.txt,83,
10,11,produce_output.txt-10,74,main.txt,77,
10,11,produce_output.txt-10,61,main.txt,87,
10,11,produce_output.txt-10,34,calcnum.txt,81,
10,11,produce_output.txt-10,73,main.txt,74,
10,11,produce_output.txt-10,63,main.txt,80,
10,11,produce_output.txt-10,39,main.txt,91,
10,11,produce_output.txt-10,91,main.txt,87,
10,11,produce_output.txt-10,83,solve_all.txt,58,
10,11,produce_output.txt-10,94,fact.txt,63,
10,11,produce_output.txt-10,82,main.txt,83,
10,11,produce_output.txt-10,94,main.txt,89,
10,11,produce_output.txt-10,67,main.txt,81,
10,11,produce_output.txt-10,98,main.txt,87,
10,11,produce_output.txt-10,32,leastnots.txt,66,
10,11,produce_output.txt-10,65,handlecase.txt,71,
10,11,produce_output.txt-10,45,_parse_line.txt,85,
10,11,produce_output.txt-10,37,main.txt,76,
10,11,produce_output.txt-10,43,ans.txt,86,
10,11,produce_output.txt-10,83,read_one_line_and_solve.txt,66,
10,81,main.txt-10,45,main.txt,65,
10,81,main.txt-10,09,main.txt,52,
10,81,main.txt-10,72,main.txt,35,
10,81,main.txt-10,60,culculate.txt,62,
10,81,main.txt-10,11,score_breakup.txt,78,
10,81,main.txt-10,60,output.txt,84,
10,81,main.txt-10,76,main.txt,32,
10,81,main.txt-10,79,main.txt,41,
10,81,main.txt-10,85,main.txt,57,
10,81,main.txt-10,06,main.txt,43,
10,81,main.txt-10,32,main.txt,50,
10,81,main.txt-10,45,_get_result.txt,56,
10,81,main.txt-10,06,sup.txt,87,
10,81,main.txt-10,97,main.txt,48,
10,81,main.txt-10,19,main.txt,42,
10,81,main.txt-10,89,main.txt,31,
10,81,main.txt-10,36,main.txt,49,
10,81,main.txt-10,80,main.txt,48,
10,81,main.txt-10,84,main.txt,39,
10,81,main.txt-10,18,main.txt,43,
10,81,main.txt-10,93,main.txt,41,
10,81,main.txt-10,20,main.txt,43,
10,81,main.txt-10,28,main.txt,38,
10,81,main.txt-10,57,main.txt,47,
10,81,main.txt-10,61,initarreglos.txt,79,
10,81,main.txt-10,06,nor.txt,85,
10,81,main.txt-10,42,main.txt,52,
10,81,main.txt-10,51,main.txt,39,
10,81,main.txt-10,74,main.txt,44,
10,81,main.txt-10,61,main.txt,43,
10,81,main.txt-10,34,calcnum.txt,52,
10,81,main.txt-10,73,main.txt,50,
10,81,main.txt-10,63,main.txt,45,
10,81,main.txt-10,39,main.txt,50,
10,81,main.txt-10,91,main.txt,41,
10,81,main.txt-10,83,solve_all.txt,80,
10,81,main.txt-10,94,fact.txt,86,
10,81,main.txt-10,82,main.txt,46,
10,81,main.txt-10,94,main.txt,48,
10,81,main.txt-10,67,main.txt,35,
10,81,main.txt-10,98,main.txt,40,
10,81,main.txt-10,32,leastnots.txt,86,
10,81,main.txt-10,65,handlecase.txt,64,
10,81,main.txt-10,45,_parse_line.txt,57,
10,81,main.txt-10,37,main.txt,48,
10,81,main.txt-10,43,ans.txt,56,
10,81,main.txt-10,83,read_one_line_and_solve.txt,70,
10,81,main.txt-10,11,produce_output.txt,84,
10,12,main.txt-10,45,main.txt,80,
10,12,main.txt-10,09,main.txt,35,
10,12,main.txt-10,72,main.txt,62,
10,12,main.txt-10,60,culculate.txt,81,
10,12,main.txt-10,11,score_breakup.txt,89,
10,12,main.txt-10,60,output.txt,91,
10,12,main.txt-10,76,main.txt,59,
10,12,main.txt-10,79,main.txt,69,
10,12,main.txt-10,85,main.txt,34,
10,12,main.txt-10,06,main.txt,65,
10,12,main.txt-10,32,main.txt,65,
10,12,main.txt-10,45,_get_result.txt,78,
10,12,main.txt-10,06,sup.txt,93,
10,12,main.txt-10,97,main.txt,66,
10,12,main.txt-10,19,main.txt,70,
10,12,main.txt-10,89,main.txt,61,
10,12,main.txt-10,36,main.txt,65,
10,12,main.txt-10,80,main.txt,71,
10,12,main.txt-10,84,main.txt,54,
10,12,main.txt-10,18,main.txt,57,
10,12,main.txt-10,93,main.txt,44,
10,12,main.txt-10,20,main.txt,45,
10,12,main.txt-10,28,main.txt,46,
10,12,main.txt-10,57,main.txt,60,
10,12,main.txt-10,61,initarreglos.txt,88,
10,12,main.txt-10,06,nor.txt,92,
10,12,main.txt-10,42,main.txt,60,
10,12,main.txt-10,51,main.txt,61,
