Study-object,Files,Method,Files,Method,LevenDistance
1,47,gcd.txt-1,32,find.txt,41
1,47,gcd.txt-1,34,gcd.txt,27
1,47,gcd.txt-1,95,main.txt,74
1,47,gcd.txt-1,28,gcd.txt,46
1,47,gcd.txt-1,58,gcd.txt,8
1,47,gcd.txt-1,51,solve.txt,57
1,47,gcd.txt-1,94,count.txt,59
1,47,gcd.txt-1,47,check1.txt,52
1,47,gcd.txt-1,13,main.txt,74
1,47,gcd.txt-1,68,gcd.txt,56
1,47,gcd.txt-1,29,llg.txt,49
1,47,gcd.txt-1,74,main.txt,78
1,47,gcd.txt-1,91,main.txt,92
1,47,gcd.txt-1,33,check.txt,50
1,47,gcd.txt-1,46,main.txt,76
1,47,gcd.txt-1,43,main.txt,77
1,47,gcd.txt-1,38,main.txt,77
1,47,gcd.txt-1,6,main.txt,83
1,47,gcd.txt-1,85,main.txt,87
1,47,gcd.txt-1,45,getgen.txt,48
1,47,gcd.txt-1,93,gcd.txt,32
1,47,gcd.txt-1,48,bbb.txt,33
1,47,gcd.txt-1,4,calc.txt,46
1,47,gcd.txt-1,71,main.txt,81
1,47,gcd.txt-1,4,common.txt,31
1,47,gcd.txt-1,15,main.txt,69
1,47,gcd.txt-1,91,is_power_of_2.txt,54
1,47,gcd.txt-1,81,main.txt,82
1,47,gcd.txt-1,24,reduction.txt,68
1,47,gcd.txt-1,47,main.txt,70
1,47,gcd.txt-1,39,main.txt,88
1,47,gcd.txt-1,35,lenth.txt,57
1,47,gcd.txt-1,56,main.txt,70
1,47,gcd.txt-1,99,gcd.txt,27
1,47,gcd.txt-1,55,gcd.txt,58
1,47,gcd.txt-1,7,main.txt,75
1,47,gcd.txt-1,9,main.txt,69
1,47,gcd.txt-1,31,gcd.txt,43
1,47,gcd.txt-1,9,test_on_input_errors.txt,38
1,47,gcd.txt-1,66,prov.txt,59
1,47,gcd.txt-1,25,findbig.txt,56
1,47,gcd.txt-1,29,gcd.txt,28
1,47,gcd.txt-1,19,powerofq.txt,42
1,47,gcd.txt-1,79,findgen.txt,63
1,47,gcd.txt-1,44,main.txt,81
1,47,gcd.txt-1,1,gcd.txt,32
1,47,gcd.txt-1,41,gdc.txt,45
1,47,gcd.txt-1,29,powcheck.txt,33
1,47,gcd.txt-1,4,main.txt,77
1,47,gcd.txt-1,13,gcd.txt,43
1,47,gcd.txt-1,46,minpot2.txt,57
1,47,gcd.txt-1,54,solvesmall.txt,50
1,47,gcd.txt-1,5,main.txt,81
1,47,gcd.txt-1,77,check.txt,45
1,47,gcd.txt-1,42,gcd.txt,35
1,47,gcd.txt-1,19,gcd.txt,33
1,47,gcd.txt-1,68,ispoweroftwo.txt,57
1,47,gcd.txt-1,56,conv_str2double.txt,80
1,47,gcd.txt-1,23,g.txt,53
1,47,gcd.txt-1,78,main.txt,76
1,47,gcd.txt-1,38,cc.txt,42
1,47,gcd.txt-1,37,main.txt,79
1,47,gcd.txt-1,77,main.txt,75
1,47,gcd.txt-1,21,main.txt,79
1,47,gcd.txt-1,59,check.txt,48
1,47,gcd.txt-1,5,gcd.txt,40
1,47,gcd.txt-1,29,main.txt,73
1,47,gcd.txt-1,27,main.txt,84
1,47,gcd.txt-1,64,match.txt,46
1,47,gcd.txt-1,32,gcd.txt,53
1,47,gcd.txt-1,65,gcd.txt,43
1,47,gcd.txt-1,18,gcf.txt,50
1,47,gcd.txt-1,75,main.txt,84
1,47,gcd.txt-1,96,main.txt,78
1,47,gcd.txt-1,52,calculate.txt,68
1,47,gcd.txt-1,30,gcd.txt,27
1,47,gcd.txt-1,28,solve.txt,59
1,47,gcd.txt-1,100,main.txt,78,
1,47,gcd.txt-1,43,greatestcommondivisor.txt,53
1,47,gcd.txt-1,56,algo.txt,68
1,47,gcd.txt-1,54,ispossible.txt,56
1,47,gcd.txt-1,9,is_2_in_degree.txt,36
1,47,gcd.txt-1,53,main.txt,85
1,47,gcd.txt-1,88,main.txt,80
1,47,gcd.txt-1,10,gcd.txt,57
1,47,gcd.txt-1,37,gcd.txt,32
1,47,gcd.txt-1,60,solve.txt,80
1,47,gcd.txt-1,61,main.txt,80
1,47,gcd.txt-1,42,p2.txt,51
1,47,gcd.txt-1,4,impossible.txt,46
1,47,gcd.txt-1,52,main.txt,71
1,47,gcd.txt-1,86,main.txt,76
1,47,gcd.txt-1,87,gcd.txt,37
1,47,gcd.txt-1,94,is.txt,63
1,47,gcd.txt-1,49,main.txt,85
1,47,gcd.txt-1,54,main.txt,69
1,47,gcd.txt-1,38,co.txt,40
1,47,gcd.txt-1,25,panduan.txt,48
1,47,gcd.txt-1,28,main.txt,68
1,90,main.txt-1,9,shortest.txt,73
1,90,main.txt-1,47,check.txt,65
1,90,main.txt-1,30,main.txt,50
1,90,main.txt-1,98,main.txt,53
1,90,main.txt-1,17,gcd.txt,76
1,90,main.txt-1,34,main.txt,44
1,90,main.txt-1,65,main.txt,27
1,90,main.txt-1,66,main.txt,48
1,90,main.txt-1,38,g.txt,68
1,90,main.txt-1,80,main.txt,48
1,90,main.txt-1,75,powr.txt,66
1,90,main.txt-1,11,main.txt,42
1,90,main.txt-1,94,main.txt,75
1,90,main.txt-1,80,gcd.txt,68
1,90,main.txt-1,12,gcd.txt,75
1,90,main.txt-1,67,main.txt,55
1,90,main.txt-1,57,main.txt,28
1,90,main.txt-1,50,main.txt,52
1,90,main.txt-1,46,ispot2.txt,67
1,90,main.txt-1,12,main.txt,36
1,90,main.txt-1,41,betterpower.txt,66
1,90,main.txt-1,24,euclid.txt,71
1,90,main.txt-1,33,gen.txt,63
1,90,main.txt-1,64,t.txt,64
1,90,main.txt-1,45,ispow2.txt,62
1,90,main.txt-1,41,main.txt,54
1,90,main.txt-1,27,desc.txt,75
1,90,main.txt-1,40,main.txt,67
1,90,main.txt-1,94,read.txt,56
1,90,main.txt-1,23,main.txt,39
1,90,main.txt-1,59,gcd.txt,71
1,90,main.txt-1,10,main.txt,43
1,90,main.txt-1,86,mcd.txt,70
1,90,main.txt-1,26,gcd.txt,79
1,90,main.txt-1,8,gcd.txt,71
1,90,main.txt-1,14,main.txt,56
1,90,main.txt-1,58,main.txt,47
1,90,main.txt-1,83,main.txt,50
1,90,main.txt-1,17,main.txt,58
1,90,main.txt-1,46,elaboracaso.txt,60
1,90,main.txt-1,62,main.txt,50
1,90,main.txt-1,20,analyse.txt,70
1,90,main.txt-1,60,main.txt,58
1,90,main.txt-1,72,main.txt,53
1,90,main.txt-1,15,gcd.txt,70
1,90,main.txt-1,31,main.txt,38
1,90,main.txt-1,16,main.txt,45
1,90,main.txt-1,73,main.txt,53
1,90,main.txt-1,51,main.txt,26
1,90,main.txt-1,76,powerof2.txt,67
1,90,main.txt-1,26,main.txt,48
1,90,main.txt-1,28,mylog2.txt,72
1,90,main.txt-1,63,main.txt,45
1,90,main.txt-1,92,gcd.txt,76
1,90,main.txt-1,42,solve.txt,67
1,90,main.txt-1,46,euclide.txt,66
1,90,main.txt-1,90,gcd.txt,72
1,90,main.txt-1,1,main.txt,30
1,90,main.txt-1,84,main.txt,27
1,90,main.txt-1,13,power2.txt,64
1,90,main.txt-1,90,ispoweroftwo.txt,65
1,90,main.txt-1,70,main.txt,53
1,90,main.txt-1,22,ispoweroftwo.txt,58
1,90,main.txt-1,50,gcd.txt,64
1,90,main.txt-1,89,main.txt,58
1,90,main.txt-1,100,gcd.txt,80,
1,90,main.txt-1,85,low.txt,64
1,90,main.txt-1,4,exec.txt,57
1,90,main.txt-1,7,getint.txt,63
1,90,main.txt-1,66,gcd.txt,64
1,90,main.txt-1,94,test.txt,56
1,90,main.txt-1,77,gcd.txt,77
1,90,main.txt-1,88,gcd.txt,75
1,90,main.txt-1,48,main.txt,52
1,90,main.txt-1,2,main.txt,56
1,90,main.txt-1,33,main.txt,40
1,90,main.txt-1,69,main.txt,47
1,90,main.txt-1,35,main.txt,57
1,90,main.txt-1,42,main.txt,30
1,90,main.txt-1,99,main.txt,49
1,90,main.txt-1,82,gcd.txt,68
1,90,main.txt-1,96,gcd.txt,79
1,90,main.txt-1,22,elf.txt,75
1,90,main.txt-1,80,ispoweroftwo.txt,79
1,90,main.txt-1,12,is_valid.txt,70
1,90,main.txt-1,92,main.txt,36
1,90,main.txt-1,64,main.txt,34
1,90,main.txt-1,67,gcd.txt,68
1,90,main.txt-1,25,main.txt,62
1,90,main.txt-1,32,main.txt,51
1,90,main.txt-1,41,ispowerof2.txt,63
1,90,main.txt-1,18,main.txt,45
1,90,main.txt-1,61,gcd.txt,76
1,90,main.txt-1,77,search.txt,73
1,90,main.txt-1,19,main.txt,59
1,90,main.txt-1,9,short_it.txt,65
1,90,main.txt-1,54,print_case.txt,73
1,90,main.txt-1,24,main.txt,49
1,90,main.txt-1,22,gcd.txt,76
1,90,main.txt-1,89,gcd.txt,74
1,90,main.txt-1,74,gcd.txt,63
1,90,main.txt-1,32,find.txt,65
1,90,main.txt-1,34,gcd.txt,75
1,90,main.txt-1,95,main.txt,31
1,90,main.txt-1,28,gcd.txt,71
1,90,main.txt-1,58,gcd.txt,71
1,90,main.txt-1,51,solve.txt,56
1,90,main.txt-1,94,count.txt,80
1,90,main.txt-1,47,check1.txt,72
1,90,main.txt-1,13,main.txt,30
1,90,main.txt-1,68,gcd.txt,61
1,90,main.txt-1,29,llg.txt,72
1,90,main.txt-1,74,main.txt,45
1,90,main.txt-1,91,main.txt,82
1,90,main.txt-1,33,check.txt,68
1,90,main.txt-1,46,main.txt,56
1,90,main.txt-1,43,main.txt,40
1,90,main.txt-1,38,main.txt,41
1,90,main.txt-1,6,main.txt,57
1,90,main.txt-1,85,main.txt,68
1,90,main.txt-1,45,getgen.txt,65
1,90,main.txt-1,93,gcd.txt,76
1,90,main.txt-1,48,bbb.txt,75
1,90,main.txt-1,4,calc.txt,67
1,90,main.txt-1,71,main.txt,53
1,90,main.txt-1,4,common.txt,75
1,90,main.txt-1,15,main.txt,18
1,90,main.txt-1,91,is_power_of_2.txt,63
1,90,main.txt-1,81,main.txt,55
1,90,main.txt-1,24,reduction.txt,85
1,90,main.txt-1,47,main.txt,22
1,90,main.txt-1,39,main.txt,70
1,90,main.txt-1,35,lenth.txt,80
1,90,main.txt-1,56,main.txt,22
1,90,main.txt-1,99,gcd.txt,75
1,90,main.txt-1,55,gcd.txt,63
1,90,main.txt-1,7,main.txt,49
1,90,main.txt-1,9,main.txt,21
1,90,main.txt-1,31,gcd.txt,79
1,90,main.txt-1,9,test_on_input_errors.txt,68
1,90,main.txt-1,66,prov.txt,52
1,90,main.txt-1,25,findbig.txt,56
1,90,main.txt-1,29,gcd.txt,75
1,90,main.txt-1,19,powerofq.txt,69
1,90,main.txt-1,79,findgen.txt,53
1,90,main.txt-1,44,main.txt,53
1,90,main.txt-1,1,gcd.txt,76
1,90,main.txt-1,41,gdc.txt,66
1,90,main.txt-1,29,powcheck.txt,72
1,90,main.txt-1,4,main.txt,46
1,90,main.txt-1,13,gcd.txt,71
1,90,main.txt-1,46,minpot2.txt,68
1,90,main.txt-1,54,solvesmall.txt,67
1,90,main.txt-1,5,main.txt,52
1,90,main.txt-1,77,check.txt,64
1,90,main.txt-1,42,gcd.txt,72
1,90,main.txt-1,19,gcd.txt,69
1,90,main.txt-1,68,ispoweroftwo.txt,59
1,90,main.txt-1,56,conv_str2double.txt,63
1,90,main.txt-1,23,g.txt,81
1,90,main.txt-1,78,main.txt,42
1,90,main.txt-1,38,cc.txt,67
1,90,main.txt-1,37,main.txt,50
1,90,main.txt-1,77,main.txt,35
1,90,main.txt-1,21,main.txt,48
1,90,main.txt-1,59,check.txt,67
1,90,main.txt-1,5,gcd.txt,78
1,90,main.txt-1,29,main.txt,32
1,90,main.txt-1,27,main.txt,60
1,90,main.txt-1,64,match.txt,64
1,90,main.txt-1,32,gcd.txt,81
1,90,main.txt-1,65,gcd.txt,71
1,90,main.txt-1,18,gcf.txt,81
1,90,main.txt-1,75,main.txt,59
1,90,main.txt-1,96,main.txt,43
1,90,main.txt-1,52,calculate.txt,53
1,90,main.txt-1,30,gcd.txt,75
1,90,main.txt-1,28,solve.txt,49
1,90,main.txt-1,100,main.txt,45,
1,90,main.txt-1,43,greatestcommondivisor.txt,78
1,90,main.txt-1,56,algo.txt,68
1,90,main.txt-1,54,ispossible.txt,72
1,90,main.txt-1,9,is_2_in_degree.txt,72
1,90,main.txt-1,53,main.txt,64
1,90,main.txt-1,88,main.txt,51
1,90,main.txt-1,10,gcd.txt,69
1,90,main.txt-1,37,gcd.txt,76
1,90,main.txt-1,60,solve.txt,61
1,90,main.txt-1,61,main.txt,49
1,90,main.txt-1,42,p2.txt,67
1,90,main.txt-1,4,impossible.txt,67
1,90,main.txt-1,52,main.txt,50
1,90,main.txt-1,86,main.txt,39
1,90,main.txt-1,87,gcd.txt,66
1,90,main.txt-1,94,is.txt,84
1,90,main.txt-1,49,main.txt,63
1,90,main.txt-1,54,main.txt,27
1,90,main.txt-1,38,co.txt,68
1,90,main.txt-1,25,panduan.txt,63
1,90,main.txt-1,28,main.txt,53
1,90,main.txt-1,47,gcd.txt,70
1,57,gcd.txt-1,9,shortest.txt,47
1,57,gcd.txt-1,47,check.txt,46
1,57,gcd.txt-1,30,main.txt,80
1,57,gcd.txt-1,98,main.txt,79
1,57,gcd.txt-1,17,gcd.txt,44
1,57,gcd.txt-1,34,main.txt,76
1,57,gcd.txt-1,65,main.txt,70
1,57,gcd.txt-1,66,main.txt,76
1,57,gcd.txt-1,38,g.txt,29
1,57,gcd.txt-1,80,main.txt,79
1,57,gcd.txt-1,75,powr.txt,46
1,57,gcd.txt-1,11,main.txt,72
1,57,gcd.txt-1,94,main.txt,65
1,57,gcd.txt-1,80,gcd.txt,27
1,57,gcd.txt-1,12,gcd.txt,40
1,57,gcd.txt-1,67,main.txt,81
1,57,gcd.txt-1,57,main.txt,70
1,57,gcd.txt-1,50,main.txt,79
1,57,gcd.txt-1,46,ispot2.txt,40
1,57,gcd.txt-1,12,main.txt,73
1,57,gcd.txt-1,41,betterpower.txt,40
1,57,gcd.txt-1,24,euclid.txt,63
1,57,gcd.txt-1,33,gen.txt,50
1,57,gcd.txt-1,64,t.txt,48
1,57,gcd.txt-1,45,ispow2.txt,47
1,57,gcd.txt-1,41,main.txt,82
1,57,gcd.txt-1,27,desc.txt,35
1,57,gcd.txt-1,40,main.txt,87
1,57,gcd.txt-1,94,read.txt,66
1,57,gcd.txt-1,23,main.txt,71
1,57,gcd.txt-1,59,gcd.txt,46
1,57,gcd.txt-1,10,main.txt,76
1,57,gcd.txt-1,86,mcd.txt,32
1,57,gcd.txt-1,26,gcd.txt,46
1,57,gcd.txt-1,8,gcd.txt,23
1,57,gcd.txt-1,14,main.txt,81
1,57,gcd.txt-1,58,main.txt,78
1,57,gcd.txt-1,83,main.txt,79
1,57,gcd.txt-1,17,main.txt,83
1,57,gcd.txt-1,46,elaboracaso.txt,77
1,57,gcd.txt-1,62,main.txt,80
1,57,gcd.txt-1,20,analyse.txt,68
1,57,gcd.txt-1,60,main.txt,82
1,57,gcd.txt-1,72,main.txt,80
1,57,gcd.txt-1,15,gcd.txt,39
1,57,gcd.txt-1,31,main.txt,74
1,57,gcd.txt-1,16,main.txt,77
1,57,gcd.txt-1,73,main.txt,79
1,57,gcd.txt-1,51,main.txt,66
1,57,gcd.txt-1,76,powerof2.txt,50
1,57,gcd.txt-1,26,main.txt,79
1,57,gcd.txt-1,28,mylog2.txt,42
1,57,gcd.txt-1,63,main.txt,79
1,57,gcd.txt-1,92,gcd.txt,42
1,57,gcd.txt-1,42,solve.txt,55
1,57,gcd.txt-1,46,euclide.txt,37
1,57,gcd.txt-1,90,gcd.txt,23
1,57,gcd.txt-1,1,main.txt,70
1,57,gcd.txt-1,84,main.txt,66
1,57,gcd.txt-1,13,power2.txt,41
1,57,gcd.txt-1,90,ispoweroftwo.txt,45
1,57,gcd.txt-1,70,main.txt,80
1,57,gcd.txt-1,22,ispoweroftwo.txt,53
1,57,gcd.txt-1,50,gcd.txt,32
1,57,gcd.txt-1,89,main.txt,83
1,57,gcd.txt-1,100,gcd.txt,53,
1,57,gcd.txt-1,85,low.txt,59
1,57,gcd.txt-1,4,exec.txt,59
1,57,gcd.txt-1,7,getint.txt,52
1,57,gcd.txt-1,66,gcd.txt,47
1,57,gcd.txt-1,94,test.txt,74
1,57,gcd.txt-1,77,gcd.txt,48
1,57,gcd.txt-1,88,gcd.txt,40
1,57,gcd.txt-1,48,main.txt,77
1,57,gcd.txt-1,2,main.txt,82
1,57,gcd.txt-1,33,main.txt,77
1,57,gcd.txt-1,69,main.txt,80
1,57,gcd.txt-1,35,main.txt,82
1,57,gcd.txt-1,42,main.txt,68
1,57,gcd.txt-1,99,main.txt,78
1,57,gcd.txt-1,82,gcd.txt,46
1,57,gcd.txt-1,96,gcd.txt,46
1,57,gcd.txt-1,22,elf.txt,50
1,57,gcd.txt-1,80,ispoweroftwo.txt,52
1,57,gcd.txt-1,12,is_valid.txt,48
1,57,gcd.txt-1,92,main.txt,73
1,57,gcd.txt-1,64,main.txt,75
1,57,gcd.txt-1,67,gcd.txt,39
1,57,gcd.txt-1,25,main.txt,82
1,57,gcd.txt-1,32,main.txt,79
1,57,gcd.txt-1,41,ispowerof2.txt,47
1,57,gcd.txt-1,18,main.txt,77
1,57,gcd.txt-1,61,gcd.txt,42
1,57,gcd.txt-1,77,search.txt,51
1,57,gcd.txt-1,19,main.txt,83
1,57,gcd.txt-1,9,short_it.txt,47
1,57,gcd.txt-1,54,print_case.txt,66
1,57,gcd.txt-1,24,main.txt,73
1,57,gcd.txt-1,22,gcd.txt,49
1,57,gcd.txt-1,89,gcd.txt,52
1,57,gcd.txt-1,74,gcd.txt,63
1,57,gcd.txt-1,32,find.txt,57
1,57,gcd.txt-1,34,gcd.txt,40
1,57,gcd.txt-1,95,main.txt,74
1,57,gcd.txt-1,28,gcd.txt,30
1,57,gcd.txt-1,58,gcd.txt,46
1,57,gcd.txt-1,51,solve.txt,57
1,57,gcd.txt-1,94,count.txt,63
1,57,gcd.txt-1,47,check1.txt,36
1,57,gcd.txt-1,13,main.txt,74
1,57,gcd.txt-1,68,gcd.txt,38
1,57,gcd.txt-1,29,llg.txt,32
1,57,gcd.txt-1,74,main.txt,77
1,57,gcd.txt-1,91,main.txt,92
1,57,gcd.txt-1,33,check.txt,40
1,57,gcd.txt-1,46,main.txt,78
1,57,gcd.txt-1,43,main.txt,75
1,57,gcd.txt-1,38,main.txt,77
1,57,gcd.txt-1,6,main.txt,83
1,57,gcd.txt-1,85,main.txt,87
1,57,gcd.txt-1,45,getgen.txt,28
1,57,gcd.txt-1,93,gcd.txt,42
1,57,gcd.txt-1,48,bbb.txt,48
1,57,gcd.txt-1,4,calc.txt,40
1,57,gcd.txt-1,71,main.txt,80
1,57,gcd.txt-1,4,common.txt,43
1,57,gcd.txt-1,15,main.txt,69
1,57,gcd.txt-1,91,is_power_of_2.txt,53
1,57,gcd.txt-1,81,main.txt,80
1,57,gcd.txt-1,24,reduction.txt,67
1,57,gcd.txt-1,47,main.txt,68
1,57,gcd.txt-1,39,main.txt,88
1,57,gcd.txt-1,35,lenth.txt,62
1,57,gcd.txt-1,56,main.txt,66
1,57,gcd.txt-1,99,gcd.txt,40
1,57,gcd.txt-1,55,gcd.txt,47
1,57,gcd.txt-1,7,main.txt,74
1,57,gcd.txt-1,9,main.txt,67
1,57,gcd.txt-1,31,gcd.txt,46
1,57,gcd.txt-1,9,test_on_input_errors.txt,51
1,57,gcd.txt-1,66,prov.txt,55
1,57,gcd.txt-1,25,findbig.txt,59
1,57,gcd.txt-1,29,gcd.txt,40
1,57,gcd.txt-1,19,powerofq.txt,41
1,57,gcd.txt-1,79,findgen.txt,61
1,57,gcd.txt-1,44,main.txt,80
1,57,gcd.txt-1,1,gcd.txt,42
1,57,gcd.txt-1,41,gdc.txt,39
1,57,gcd.txt-1,29,powcheck.txt,46
1,57,gcd.txt-1,4,main.txt,75
1,57,gcd.txt-1,13,gcd.txt,23
1,57,gcd.txt-1,46,minpot2.txt,26
1,57,gcd.txt-1,54,solvesmall.txt,47
1,57,gcd.txt-1,5,main.txt,81
1,57,gcd.txt-1,77,check.txt,51
1,57,gcd.txt-1,42,gcd.txt,55
1,57,gcd.txt-1,19,gcd.txt,42
1,57,gcd.txt-1,68,ispoweroftwo.txt,53
1,57,gcd.txt-1,56,conv_str2double.txt,78
1,57,gcd.txt-1,23,g.txt,54
1,57,gcd.txt-1,78,main.txt,75
1,57,gcd.txt-1,38,cc.txt,36
1,57,gcd.txt-1,37,main.txt,79
1,57,gcd.txt-1,77,main.txt,74
1,57,gcd.txt-1,21,main.txt,78
1,57,gcd.txt-1,59,check.txt,38
1,57,gcd.txt-1,5,gcd.txt,50
1,57,gcd.txt-1,29,main.txt,73
1,57,gcd.txt-1,27,main.txt,84
1,57,gcd.txt-1,64,match.txt,41
1,57,gcd.txt-1,32,gcd.txt,55
1,57,gcd.txt-1,65,gcd.txt,23
1,57,gcd.txt-1,18,gcf.txt,49
1,57,gcd.txt-1,75,main.txt,83
1,57,gcd.txt-1,96,main.txt,77
1,57,gcd.txt-1,52,calculate.txt,65
1,57,gcd.txt-1,30,gcd.txt,40
1,57,gcd.txt-1,28,solve.txt,69
1,57,gcd.txt-1,100,main.txt,76,
1,57,gcd.txt-1,43,greatestcommondivisor.txt,57
1,57,gcd.txt-1,56,algo.txt,66
1,57,gcd.txt-1,54,ispossible.txt,39
1,57,gcd.txt-1,9,is_2_in_degree.txt,49
1,57,gcd.txt-1,53,main.txt,85
1,57,gcd.txt-1,88,main.txt,79
1,57,gcd.txt-1,10,gcd.txt,67
1,57,gcd.txt-1,37,gcd.txt,42
1,57,gcd.txt-1,60,solve.txt,80
1,57,gcd.txt-1,61,main.txt,79
1,57,gcd.txt-1,42,p2.txt,45
1,57,gcd.txt-1,4,impossible.txt,39
1,57,gcd.txt-1,52,main.txt,69
1,57,gcd.txt-1,86,main.txt,75
1,57,gcd.txt-1,87,gcd.txt,35
1,57,gcd.txt-1,94,is.txt,60
1,57,gcd.txt-1,49,main.txt,84
1,57,gcd.txt-1,54,main.txt,64
1,57,gcd.txt-1,38,co.txt,33
1,57,gcd.txt-1,25,panduan.txt,44
1,57,gcd.txt-1,28,main.txt,66
1,57,gcd.txt-1,47,gcd.txt,46
1,57,gcd.txt-1,90,main.txt,68
1,18,evaluate.txt-1,9,shortest.txt,69
1,18,evaluate.txt-1,47,check.txt,66
1,18,evaluate.txt-1,30,main.txt,57
1,18,evaluate.txt-1,98,main.txt,62
1,18,evaluate.txt-1,17,gcd.txt,75
1,18,evaluate.txt-1,34,main.txt,60
1,18,evaluate.txt-1,65,main.txt,56
1,18,evaluate.txt-1,66,main.txt,68
1,18,evaluate.txt-1,38,g.txt,67
1,18,evaluate.txt-1,80,main.txt,60
1,18,evaluate.txt-1,75,powr.txt,65
1,18,evaluate.txt-1,11,main.txt,58
1,18,evaluate.txt-1,94,main.txt,84
1,18,evaluate.txt-1,80,gcd.txt,71
1,18,evaluate.txt-1,12,gcd.txt,75
1,18,evaluate.txt-1,67,main.txt,62
1,18,evaluate.txt-1,57,main.txt,61
1,18,evaluate.txt-1,50,main.txt,61
1,18,evaluate.txt-1,46,ispot2.txt,64
1,18,evaluate.txt-1,12,main.txt,59
1,18,evaluate.txt-1,41,betterpower.txt,67
1,18,evaluate.txt-1,24,euclid.txt,77
1,18,evaluate.txt-1,33,gen.txt,54
1,18,evaluate.txt-1,64,t.txt,49
1,18,evaluate.txt-1,45,ispow2.txt,61
1,18,evaluate.txt-1,41,main.txt,62
1,18,evaluate.txt-1,27,desc.txt,78
1,18,evaluate.txt-1,40,main.txt,69
1,18,evaluate.txt-1,94,read.txt,65
1,18,evaluate.txt-1,23,main.txt,57
1,18,evaluate.txt-1,59,gcd.txt,68
1,18,evaluate.txt-1,10,main.txt,56
1,18,evaluate.txt-1,86,mcd.txt,72
1,18,evaluate.txt-1,26,gcd.txt,80
1,18,evaluate.txt-1,8,gcd.txt,73
1,18,evaluate.txt-1,14,main.txt,59
1,18,evaluate.txt-1,58,main.txt,59
1,18,evaluate.txt-1,83,main.txt,63
1,18,evaluate.txt-1,17,main.txt,62
1,18,evaluate.txt-1,46,elaboracaso.txt,64
1,18,evaluate.txt-1,62,main.txt,58
1,18,evaluate.txt-1,20,analyse.txt,54
1,18,evaluate.txt-1,60,main.txt,65
1,18,evaluate.txt-1,72,main.txt,60
1,18,evaluate.txt-1,15,gcd.txt,69
1,18,evaluate.txt-1,31,main.txt,52
1,18,evaluate.txt-1,16,main.txt,62
1,18,evaluate.txt-1,73,main.txt,59
1,18,evaluate.txt-1,51,main.txt,62
1,18,evaluate.txt-1,76,powerof2.txt,69
1,18,evaluate.txt-1,26,main.txt,56
1,18,evaluate.txt-1,28,mylog2.txt,75
1,18,evaluate.txt-1,63,main.txt,62
1,18,evaluate.txt-1,92,gcd.txt,76
1,18,evaluate.txt-1,42,solve.txt,65
1,18,evaluate.txt-1,46,euclide.txt,63
1,18,evaluate.txt-1,90,gcd.txt,74
1,18,evaluate.txt-1,1,main.txt,58
1,18,evaluate.txt-1,84,main.txt,62
1,18,evaluate.txt-1,13,power2.txt,63
1,18,evaluate.txt-1,90,ispoweroftwo.txt,65
1,18,evaluate.txt-1,70,main.txt,62
1,18,evaluate.txt-1,22,ispoweroftwo.txt,64
1,18,evaluate.txt-1,50,gcd.txt,72
1,18,evaluate.txt-1,89,main.txt,59
1,18,evaluate.txt-1,100,gcd.txt,83,
1,18,evaluate.txt-1,85,low.txt,52
1,18,evaluate.txt-1,4,exec.txt,67
1,18,evaluate.txt-1,7,getint.txt,58
1,18,evaluate.txt-1,66,gcd.txt,57
1,18,evaluate.txt-1,94,test.txt,62
1,18,evaluate.txt-1,77,gcd.txt,79
1,18,evaluate.txt-1,88,gcd.txt,75
1,18,evaluate.txt-1,48,main.txt,55
1,18,evaluate.txt-1,2,main.txt,68
1,18,evaluate.txt-1,33,main.txt,62
1,18,evaluate.txt-1,69,main.txt,58
1,18,evaluate.txt-1,35,main.txt,64
1,18,evaluate.txt-1,42,main.txt,63
1,18,evaluate.txt-1,99,main.txt,56
1,18,evaluate.txt-1,82,gcd.txt,64
1,18,evaluate.txt-1,96,gcd.txt,80
1,18,evaluate.txt-1,22,elf.txt,75
1,18,evaluate.txt-1,80,ispoweroftwo.txt,82
1,18,evaluate.txt-1,12,is_valid.txt,68
1,18,evaluate.txt-1,92,main.txt,52
1,18,evaluate.txt-1,64,main.txt,55
1,18,evaluate.txt-1,67,gcd.txt,71
1,18,evaluate.txt-1,25,main.txt,68
1,18,evaluate.txt-1,32,main.txt,57
1,18,evaluate.txt-1,41,ispowerof2.txt,61
1,18,evaluate.txt-1,18,main.txt,68
1,18,evaluate.txt-1,61,gcd.txt,76
1,18,evaluate.txt-1,77,search.txt,76
1,18,evaluate.txt-1,19,main.txt,63
1,18,evaluate.txt-1,9,short_it.txt,53
1,18,evaluate.txt-1,54,print_case.txt,84
1,18,evaluate.txt-1,24,main.txt,54
1,18,evaluate.txt-1,22,gcd.txt,77
1,18,evaluate.txt-1,89,gcd.txt,74
1,18,evaluate.txt-1,74,gcd.txt,50
1,18,evaluate.txt-1,32,find.txt,67
1,18,evaluate.txt-1,34,gcd.txt,75
1,18,evaluate.txt-1,95,main.txt,66
1,18,evaluate.txt-1,28,gcd.txt,74
1,18,evaluate.txt-1,58,gcd.txt,68
1,18,evaluate.txt-1,51,solve.txt,38
1,18,evaluate.txt-1,94,count.txt,83
1,18,evaluate.txt-1,47,check1.txt,76
1,18,evaluate.txt-1,13,main.txt,64
1,18,evaluate.txt-1,68,gcd.txt,66
1,18,evaluate.txt-1,29,llg.txt,75
