Study-Object,Files,Methods,Files,Methods,LevenDistance
7,05,convertdecimal2array.txt-7,99,free_input.txt,77,
7,05,convertdecimal2array.txt-7,66,getmin.txt,46,
7,05,convertdecimal2array.txt-7,91,sort_fre.txt,57,
7.100,remove_element.txt-7,68,main.txt,88,
7.100,remove_element.txt-7,67,cmpldd.txt,57,
7.100,remove_element.txt-7,01,calc.txt,63,
7.100,remove_element.txt-7,22,main.txt,82,
7.100,remove_element.txt-7,28,main.txt,84,
7.100,remove_element.txt-7,67,cmpcd.txt,64,
7.100,remove_element.txt-7,57,comparedouble.txt,59,
7.100,remove_element.txt-7,66,sort.txt,65,
7.100,remove_element.txt-7,32,main.txt,84,
7.100,remove_element.txt-7,83,swap.txt,55,
7.100,remove_element.txt-7,84,solve.txt,84,
7.100,remove_element.txt-7,84,main.txt,66,
7.100,remove_element.txt-7,21,sort.txt,74,
7.100,remove_element.txt-7,55,main.txt,82,
7.100,remove_element.txt-7,67,cmpid.txt,62,
7.100,remove_element.txt-7,65,sol.txt,62,
7.100,remove_element.txt-7,77,main.txt,90,
7.100,remove_element.txt-7,57,read_file_char_line.txt,79,
7.100,remove_element.txt-7,57,compareinteger.txt,58,
7.100,remove_element.txt-7,35,comp.txt,67,
7.100,remove_element.txt-7,57,comparestring.txt,63,
7.100,remove_element.txt-7,05,multiplyarray.txt,88,
7.100,remove_element.txt-7,93,partition.txt,62,
7.100,remove_element.txt-7,57,comparefloat.txt,58,
7.100,remove_element.txt-7,18,solve.txt,64,
7.100,remove_element.txt-7,52,comp.txt,61,
7.100,remove_element.txt-7,86,main.txt,87,
7.100,remove_element.txt-7,99,free_input.txt,67,
7.100,remove_element.txt-7,66,getmin.txt,60,
7.100,remove_element.txt-7,91,sort_fre.txt,73,
7.100,remove_element.txt-7,05,convertdecimal2array.txt,59,
7,01,check.txt-7,68,main.txt,82,
7,01,check.txt-7,67,cmpldd.txt,51,
7,01,check.txt-7,01,calc.txt,33,
7,01,check.txt-7,22,main.txt,69,
7,01,check.txt-7,28,main.txt,75,
7,01,check.txt-7,67,cmpcd.txt,55,
7,01,check.txt-7,57,comparedouble.txt,53,
7,01,check.txt-7,66,sort.txt,45,
7,01,check.txt-7,32,main.txt,76,
7,01,check.txt-7,83,swap.txt,52,
7,01,check.txt-7,84,solve.txt,75,
7,01,check.txt-7,84,main.txt,49,
7,01,check.txt-7,21,sort.txt,52,
7,01,check.txt-7,55,main.txt,71,
7,01,check.txt-7,67,cmpid.txt,55,
7,01,check.txt-7,65,sol.txt,38,
7,01,check.txt-7,77,main.txt,85,
7,01,check.txt-7,57,read_file_char_line.txt,68,
7,01,check.txt-7,57,compareinteger.txt,51,
7,01,check.txt-7,35,comp.txt,57,
7,01,check.txt-7,57,comparestring.txt,64,
7,01,check.txt-7,05,multiplyarray.txt,81,
7,01,check.txt-7,93,partition.txt,35,
7,01,check.txt-7,57,comparefloat.txt,52,
7,01,check.txt-7,18,solve.txt,36,
7,01,check.txt-7,52,comp.txt,54,
7,01,check.txt-7,86,main.txt,80,
7,01,check.txt-7,99,free_input.txt,77,
7,01,check.txt-7,66,getmin.txt,38,
7,01,check.txt-7,91,sort_fre.txt,52,
7,01,check.txt-7,05,convertdecimal2array.txt,36,
7,01,check.txt-7.100,remove_element.txt,57,
7,69,main.txt-7,68,main.txt,42,
