Study-object,Files,Methods,Files,Methods,LevenDistance
14,30,read_dict.txt-14,66,main.txt,90,
14,30,read_dict.txt-14,50,main.txt,70,
14,30,read_dict.txt-14,18,search.txt,68,
14,30,read_dict.txt-14,90,main.txt,66,
14,30,read_dict.txt-14,94,main.txt,85,
14,30,read_dict.txt-14,60,main.txt,63,
14,30,read_dict.txt-14,74,main.txt,63,
14,67,solve.txt-14,43,main.txt,82,
14,67,solve.txt-14,41,main.txt,90,
14,67,solve.txt-14,15,setup.txt,54,
14,67,solve.txt-14,55,main.txt,87,
14,67,solve.txt-14,80,addword.txt,49,
14,67,solve.txt-14,36,bit_for.txt,70,
14,67,solve.txt-14,95,match_pattern.txt,79,
14,67,solve.txt-14,76,buffercanbe.txt,60,
14,67,solve.txt-14,30,main.txt,85,
14,67,solve.txt-14,61,main.txt,82,
14,67,solve.txt-14,52,main.txt,64,
14,67,solve.txt-14,63,transfer.txt,59,
14,67,solve.txt-14,93,init.txt,49,
14,67,solve.txt-14,36,has_bit.txt,65,
14,67,solve.txt-14,48,search.txt,44,
14,67,solve.txt-14,99,match.txt,53,
14,67,solve.txt-14,20,sort.txt,65,
14,67,solve.txt-14,53,gettoken.txt,78,
14,67,solve.txt-14,93,find.txt,65,
14,67,solve.txt-14,36,main.txt,87,
14,67,solve.txt-14,71,trimline.txt,47,
14,67,solve.txt-14,18,pattern_poss_eq.txt,44,
14,67,solve.txt-14,66,main.txt,89,
14,67,solve.txt-14,50,main.txt,68,
14,67,solve.txt-14,18,search.txt,66,
14,67,solve.txt-14,90,main.txt,65,
14,67,solve.txt-14,94,main.txt,85,
14,67,solve.txt-14,60,main.txt,62,
14,67,solve.txt-14,74,main.txt,62,
14,67,solve.txt-14,30,read_dict.txt,37,
14,51,main.txt-14,43,main.txt,38,
14,51,main.txt-14,41,main.txt,45,
14,51,main.txt-14,15,setup.txt,79,
14,51,main.txt-14,55,main.txt,33,
14,51,main.txt-14,80,addword.txt,81,
14,51,main.txt-14,36,bit_for.txt,94,
14,51,main.txt-14,95,match_pattern.txt,58,
14,51,main.txt-14,76,buffercanbe.txt,72,
14,51,main.txt-14,30,main.txt,43,
14,51,main.txt-14,61,main.txt,41,
14,51,main.txt-14,52,main.txt,90,
14,51,main.txt-14,63,transfer.txt,74,
14,51,main.txt-14,93,init.txt,81,
14,51,main.txt-14,36,has_bit.txt,93,
14,51,main.txt-14,48,search.txt,82,
14,51,main.txt-14,99,match.txt,75,
14,51,main.txt-14,20,sort.txt,71,
14,51,main.txt-14,53,gettoken.txt,65,
14,51,main.txt-14,93,find.txt,76,
14,51,main.txt-14,36,main.txt,49,
14,51,main.txt-14,71,trimline.txt,80,
14,51,main.txt-14,18,pattern_poss_eq.txt,81,
14,51,main.txt-14,66,main.txt,43,
14,51,main.txt-14,50,main.txt,60,
14,51,main.txt-14,18,search.txt,78,
14,51,main.txt-14,90,main.txt,67,
14,51,main.txt-14,94,main.txt,48,
14,51,main.txt-14,60,main.txt,70,
14,51,main.txt-14,74,main.txt,69,
14,51,main.txt-14,30,read_dict.txt,87,
14,51,main.txt-14,67,solve.txt,86,
14,76,readbuffer.txt-14,43,main.txt,58,
14,76,readbuffer.txt-14,41,main.txt,75,
14,76,readbuffer.txt-14,15,setup.txt,60,
14,76,readbuffer.txt-14,55,main.txt,69,
14,76,readbuffer.txt-14,80,addword.txt,58,
14,76,readbuffer.txt-14,36,bit_for.txt,88,
14,76,readbuffer.txt-14,95,match_pattern.txt,58,
14,76,readbuffer.txt-14,76,buffercanbe.txt,50,
14,76,readbuffer.txt-14,30,main.txt,63,
14,76,readbuffer.txt-14,61,main.txt,59,
14,76,readbuffer.txt-14,52,main.txt,84,
14,76,readbuffer.txt-14,63,transfer.txt,47,
14,76,readbuffer.txt-14,93,init.txt,61,
14,76,readbuffer.txt-14,36,has_bit.txt,85,
14,76,readbuffer.txt-14,48,search.txt,65,
14,76,readbuffer.txt-14,99,match.txt,50,
14,76,readbuffer.txt-14,20,sort.txt,57,
14,76,readbuffer.txt-14,53,gettoken.txt,59,
14,76,readbuffer.txt-14,93,find.txt,58,
14,76,readbuffer.txt-14,36,main.txt,70,
14,76,readbuffer.txt-14,71,trimline.txt,55,
14,76,readbuffer.txt-14,18,pattern_poss_eq.txt,63,
14,76,readbuffer.txt-14,66,main.txt,74,
14,76,readbuffer.txt-14,50,main.txt,50,
14,76,readbuffer.txt-14,18,search.txt,62,
14,76,readbuffer.txt-14,90,main.txt,58,
14,76,readbuffer.txt-14,94,main.txt,66,
14,76,readbuffer.txt-14,60,main.txt,55,
14,76,readbuffer.txt-14,74,main.txt,51,
14,76,readbuffer.txt-14,30,read_dict.txt,68,
14,76,readbuffer.txt-14,67,solve.txt,68,
14,76,readbuffer.txt-14,51,main.txt,68,
14,25,process_input.txt-14,43,main.txt,48,
14,25,process_input.txt-14,41,main.txt,62,
14,25,process_input.txt-14,15,setup.txt,71,
14,25,process_input.txt-14,55,main.txt,59,
14,25,process_input.txt-14,80,addword.txt,71,
14,25,process_input.txt-14,36,bit_for.txt,92,
14,25,process_input.txt-14,95,match_pattern.txt,58,
14,25,process_input.txt-14,76,buffercanbe.txt,56,
14,25,process_input.txt-14,30,main.txt,52,
14,25,process_input.txt-14,61,main.txt,50,
14,25,process_input.txt-14,52,main.txt,88,
14,25,process_input.txt-14,63,transfer.txt,63,
14,25,process_input.txt-14,93,init.txt,73,
14,25,process_input.txt-14,36,has_bit.txt,90,
14,25,process_input.txt-14,48,search.txt,73,
14,25,process_input.txt-14,99,match.txt,61,
14,25,process_input.txt-14,20,sort.txt,56,
14,25,process_input.txt-14,53,gettoken.txt,63,
14,25,process_input.txt-14,93,find.txt,64,
14,25,process_input.txt-14,36,main.txt,53,
14,25,process_input.txt-14,71,trimline.txt,67,
14,25,process_input.txt-14,18,pattern_poss_eq.txt,71,
14,25,process_input.txt-14,66,main.txt,63,
14,25,process_input.txt-14,50,main.txt,59,
14,25,process_input.txt-14,18,search.txt,68,
14,25,process_input.txt-14,90,main.txt,64,
14,25,process_input.txt-14,94,main.txt,55,
14,25,process_input.txt-14,60,main.txt,64,
14,25,process_input.txt-14,74,main.txt,66,
14,25,process_input.txt-14,30,read_dict.txt,78,
14,25,process_input.txt-14,67,solve.txt,78,
14,25,process_input.txt-14,51,main.txt,57,
14,25,process_input.txt-14,76,readbuffer.txt,55,
14,54,solve.txt-14,43,main.txt,73,
