Study-Object,Files,Methods,Files,Methods,LevenDistance
5,47,main.txt-5,55,main.txt,31,
5,45,main.txt-5,29,main.txt,43,
5,45,main.txt-5,40,main.txt,42,
5,45,main.txt-5,03,main.txt,50,
5,45,main.txt-5,100,main.txt,20,
5,45,main.txt-5,49,main.txt,55,
5,45,main.txt-5,21,gcd.txt,74,
5,45,main.txt-5,99,solve.txt,52,
5,45,main.txt-5,75,match_skip.txt,83,
5,45,main.txt-5,76,main.txt,65,
5,45,main.txt-5,62,main.txt,25,
5,45,main.txt-5,52,gcd.txt,80,
5,45,main.txt-5,70,main.txt,37,
5,45,main.txt-5,13,main.txt,73,
5,45,main.txt-5,16,main.txt,59,
5,45,main.txt-5,41,gcd.txt,67,
5,45,main.txt-5,54,main.txt,38,
5,45,main.txt-5,54,solv.txt,47,
5,45,main.txt-5,74,gcd.txt,78,
5,45,main.txt-5,30,main.txt,40,
5,45,main.txt-5,15,parse.txt,55,
5,45,main.txt-5,21,main.txt,53,
5,45,main.txt-5,38,main.txt,41,
5,45,main.txt-5,72,main.txt,44,
5,45,main.txt-5,55,main.txt,54,
5,45,main.txt-5,47,main.txt,36,
5,21,cmp.txt-5,29,main.txt,86,
5,21,cmp.txt-5,40,main.txt,85,
5,21,cmp.txt-5,03,main.txt,86,
5,21,cmp.txt-5,100,main.txt,77,
5,21,cmp.txt-5,49,main.txt,87,
5,21,cmp.txt-5,21,gcd.txt,46,
5,21,cmp.txt-5,99,solve.txt,85,
5,21,cmp.txt-5,75,match_skip.txt,53,
5,21,cmp.txt-5,76,main.txt,90,
5,21,cmp.txt-5,62,main.txt,77,
5,21,cmp.txt-5,52,gcd.txt,58,
5,21,cmp.txt-5,70,main.txt,85,
5,21,cmp.txt-5,13,main.txt,92,
5,21,cmp.txt-5,16,main.txt,89,
5,21,cmp.txt-5,41,gcd.txt,61,
5,21,cmp.txt-5,54,main.txt,69,
5,21,cmp.txt-5,54,solv.txt,80,
5,21,cmp.txt-5,74,gcd.txt,43,
5,21,cmp.txt-5,30,main.txt,84,
5,21,cmp.txt-5,15,parse.txt,74,
5,21,cmp.txt-5,21,main.txt,71,
5,21,cmp.txt-5,38,main.txt,86,
5,21,cmp.txt-5,72,main.txt,86,
5,21,cmp.txt-5,55,main.txt,88,
5,21,cmp.txt-5,47,main.txt,85,
